Date,Frontera.norte,Noroeste,Noreste,Centro.norte,Centro.sur,Sur,Mexico,Nacional
1/3/2014,87.84823747,89.13317729,86.14882798,83.78997125,84.48790016,85.78530336,83.50025662,84.96529239
1/4/2014,87.03500113,89.34026263,85.43184423,83.85442907,84.3701075,85.30791299,83.66889068,84.80677925
1/5/2014,84.64909203,85.45642084,85.46492396,84.05002519,84.66757123,85.654761,83.87051837,84.53557906
1/6/2014,84.82608594,85.65874559,85.68571187,84.23154432,84.80251092,85.9811169,83.9020456,84.68207224
1/7/2014,85.01555519,85.82933312,85.9580426,84.43751297,85.03809623,86.12532066,84.17845883,84.91495883
1/8/2014,85.04206529,86.0507002,86.02189416,84.66644934,85.48391907,86.53212708,84.65356698,85.21996514
1/9/2014,85.07091452,86.37838696,86.4611621,85.03986012,85.80822163,86.85544711,85.16240194,85.59633992
1/10/2014,86.26152994,86.67354306,87.49047996,85.19989331,86.20409441,87.92103705,85.26064961,86.06962558
1/11/2014,88.5203465,90.94854604,87.83589381,85.43401594,86.51572308,87.96353922,85.60451646,86.76377787
1/12/2014,88.42054377,91.25719046,88.13284201,85.90152032,87.13450728,88.31645896,86.18007185,87.18898371
1/1/2015,87.57689879,91.25322331,88.16822962,85.88670243,87.13748938,88.41664263,86.1588093,87.11010277
1/2/2015,87.74609561,91.44920062,88.34824485,86.16305604,87.27019249,88.40905296,86.30104846,87.27537713
1/3/2015,89.24001778,91.62692903,88.56595558,86.39199241,87.5281435,88.63902002,86.53713615,87.63071699
1/4/2015,88.00261982,91.68167572,87.9297479,86.48534511,87.47595688,87.96126231,86.6111885,87.40384038
1/5/2015,85.9668,87.54949022,87.83974029,86.45645023,87.37382021,88.05916908,86.64051617,86.96736583
1/6/2015,86.32234724,87.83115801,87.84589465,86.62092879,87.49235839,88.11912749,86.78055576,87.11310776
1/7/2015,86.52663096,88.00650613,87.94513382,86.89431882,87.53112559,88.20033698,86.85387492,87.24081976
1/8/2015,86.64358728,88.13028127,88.12899553,87.082506,87.73688998,88.48570865,87.03057409,87.42487529
1/9/2015,86.84553188,88.37069068,88.4320981,87.48555256,88.02988057,88.78625966,87.40156903,87.75241902
1/10/2015,87.68917686,88.60633951,89.38448638,87.69300299,88.46302951,89.81541918,87.5518733,88.2039185
1/11/2015,89.83415593,92.63934621,89.39756441,87.68485315,88.53534525,89.7987219,87.70144439,88.68546788
1/12/2015,89.93239924,92.81231404,89.60835148,88.02047832,89.03931889,90.16682099,88.19561551,89.04681772
1/1/2016,90.76980655,92.92894831,89.89299095,88.35906707,89.3263453,90.52353557,88.46103087,89.38638139
1/2/2016,90.98266707,93.3621613,90.43534453,88.78359956,89.70208896,90.68215972,88.87821688,89.77778112
1/3/2016,90.84933686,93.52481454,90.53996877,89.00512699,89.82435475,90.71631324,89.0769118,89.9100006
1/4/2016,90.33706814,93.32169635,89.67528022,89.10292505,89.6327553,90.10989845,88.92074199,89.62527796
