"item_id","timestamp ","demand"
"Tipo.de.cambio",2015-11-01,16.6348
"Tipo.de.cambio",2015-12-01,17.0019
"Tipo.de.cambio",2016-01-01,17.978
"Tipo.de.cambio",2016-02-01,18.4837
"Tipo.de.cambio",2016-03-01,17.7383
"Tipo.de.cambio",2016-04-01,17.4924
"Tipo.de.cambio",2016-05-01,18.0405
"Tipo.de.cambio",2016-06-01,18.6471
"Tipo.de.cambio",2016-07-01,18.5699
"Tipo.de.cambio",2016-08-01,18.476
"Tipo.de.cambio",2016-09-01,19.1386
"Tipo.de.cambio",2016-10-01,18.948
"Tipo.de.cambio",2016-11-01,19.9425
"Tipo.de.cambio",2016-12-01,20.5137
"Tipo.de.cambio",2017-01-01,21.3732
"Tipo.de.cambio",2017-02-01,20.3812
"Tipo.de.cambio",2017-03-01,19.4067
"Tipo.de.cambio",2017-04-01,18.7584
"Tipo.de.cambio",2017-05-01,18.7862
"Tipo.de.cambio",2017-06-01,18.1901
"Tipo.de.cambio",2017-07-01,17.8513
"Tipo.de.cambio",2017-08-01,17.8078
"Tipo.de.cambio",2017-09-01,17.7991
"Tipo.de.cambio",2017-10-01,18.7247
"Tipo.de.cambio",2017-11-01,18.977
"Tipo.de.cambio",2017-12-01,19.0625
"Tipo.de.cambio",2018-01-01,19.0025
"Tipo.de.cambio",2018-02-01,18.6282
"Tipo.de.cambio",2018-03-01,18.6839
"Tipo.de.cambio",2018-04-01,18.3464
